transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
2645,14,3172,2017-08-04,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05
10094,18,1423,2017-08-04,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2004-12-18
3968,33,1539,2017-08-04,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2003-03-18
8194,17,2955,2017-08-04,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20
4227,30,1597,2017-08-04,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1991-11-10
1243,69,2407,2017-08-04,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1997-01-25
4754,48,1238,2017-08-04,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1997-10-04
10562,46,39,2017-08-04,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11
5129,29,1157,2017-08-04,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-22
16637,2,67,2017-08-04,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02
232,30,3002,2017-08-04,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1999-07-20
12522,6,741,2017-08-04,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-07
4390,72,2689,2017-08-04,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06
3557,38,2203,2017-08-04,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2005-08-09
5140,81,1443,2017-08-04,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2004-08-07
6929,60,884,2017-08-04,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-24
11079,1,3473,2017-08-04,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1997-08-25
568,10,1032,2017-08-04,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2005-12-07
932,50,2494,2017-08-04,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22
17443,85,1098,2017-08-04,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2000-11-03
19469,15,845,2017-08-04,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07
14967,3,3204,2017-08-04,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2015-05-21
8408,5,1176,2017-08-04,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29
15737,68,1797,2017-08-04,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20
10028,79,2733,2017-08-04,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2016-07-09
1141,45,2735,2017-08-04,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2011-04-16
4936,96,2269,2017-08-04,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10
3387,23,497,2017-08-04,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1991-08-05
19025,36,1937,2017-08-04,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19
17229,14,3471,2017-08-04,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2000-05-22
13114,95,2710,2017-08-04,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10
15747,31,506,2017-08-04,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10
12515,80,1059,2017-08-04,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18
10989,51,2183,2017-08-04,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2001-11-25
12324,91,2210,2017-08-04,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-10
9519,33,1676,2017-08-04,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1999-12-04
10407,62,2535,2017-08-04,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23
6984,43,2311,2017-08-04,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04
14712,36,2237,2017-08-04,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1999-07-20
19900,85,2917,2017-08-04,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-02
1316,64,2540,2017-08-04,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2015-04-11
9067,7,2720,2017-08-04,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11
11636,0,2750,2017-08-04,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-04
15192,47,3131,2017-08-04,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,1997-02-09
14473,39,1279,2017-08-04,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-07
6114,99,652,2017-08-04,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2012-04-10
1146,37,2508,2017-08-04,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1998-12-17
4922,55,1563,2017-08-04,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21
2861,98,2442,2017-08-04,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16
9173,49,1223,2017-08-04,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2003-07-21
7079,0,3320,2017-08-04,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-16
19820,34,1812,2017-08-04,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18
17248,59,2673,2017-08-04,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,2011-08-24
17888,5,1150,2017-08-04,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,1998-12-16
17522,87,1003,2017-08-05,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20
17519,3,546,2017-08-05,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2003-09-09
17111,70,2379,2017-08-05,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2016-12-06
3978,45,2002,2017-08-05,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-12
7029,34,1323,2017-08-05,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2005-12-07
4988,48,1562,2017-08-05,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2012-06-04
3223,13,2610,2017-08-05,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-09
7912,46,554,2017-08-05,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2006-10-01
12792,83,556,2017-08-05,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16
4621,89,881,2017-08-05,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2011-03-16
9554,49,1280,2017-08-05,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,2011-08-24
5855,90,2637,2017-08-05,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2016-03-29
1985,62,865,2017-08-05,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23
5085,6,111,2017-08-05,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-07
11459,11,1506,2017-08-05,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04
14110,0,2912,2017-08-05,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22
3916,95,2253,2017-08-05,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2016-03-29
12824,41,273,2017-08-05,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10
10172,82,3044,2017-08-05,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2004-12-18
7297,6,1337,2017-08-05,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-07
10156,0,844,2017-08-05,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-11
3211,47,991,2017-08-05,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01
13410,25,826,2017-08-05,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2015-08-02
16269,0,2089,2017-08-05,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15
6212,94,1884,2017-08-05,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2016-03-29
17525,56,2071,2017-08-05,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-04
1463,21,1957,2017-08-05,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05
13618,23,930,2017-08-05,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-05-26
8066,23,2245,2017-08-05,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-04-12
12922,14,2006,2017-08-05,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2002-08-31
5540,64,1804,2017-08-05,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18
15407,69,3070,2017-08-05,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2011-01-10
4687,48,90,2017-08-05,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28
11756,38,1646,2017-08-05,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2010-06-07
13112,65,630,2017-08-05,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-04-11
17184,77,1813,2017-08-05,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10
11162,42,2988,2017-08-05,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2011-05-09
3937,91,3304,2017-08-05,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26
4977,54,2408,2017-08-05,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12
4180,47,2671,2017-08-05,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01
19845,47,2566,2017-08-05,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2012-06-04
2364,50,2138,2017-08-05,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22
3270,70,380,2017-08-05,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-11
8485,7,1162,2017-08-05,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28
7109,25,3118,2017-08-05,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10
12940,99,1301,2017-08-05,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-10
14936,32,2203,2017-08-05,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1999-07-26
7419,85,2978,2017-08-05,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-02
3547,78,370,2017-08-05,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2015-08-02
6408,52,1443,2017-08-05,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2011-08-24
10561,84,563,2017-08-05,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2003-01-05
5941,26,3432,2017-08-05,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1991-08-05
16745,23,2518,2017-08-05,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2001-11-25
19256,58,945,2017-08-06,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2015-08-10
7633,70,648,2017-08-06,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2011-01-10
4049,20,2272,2017-08-06,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-05
12084,53,2480,2017-08-06,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2004-08-17
19230,52,1287,2017-08-06,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2003-07-21
6683,92,1464,2017-08-06,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1991-05-06
6381,23,2755,2017-08-06,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2016-11-22
8913,45,2185,2017-08-06,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-12
4460,11,1713,2017-08-06,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1993-10-02
14706,54,2026,2017-08-06,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2003-07-21
5570,1,369,2017-08-06,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14
14123,53,3055,2017-08-06,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2010-08-20
15482,74,2946,2017-08-06,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1991-07-10
17926,0,196,2017-08-06,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-07
3047,55,659,2017-08-06,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2011-08-24
4187,17,2045,2017-08-06,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20
5025,15,1987,2017-08-06,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07
5075,91,3219,2017-08-06,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26
6495,69,327,2017-08-06,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02
19289,35,2396,2017-08-06,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1997-05-10
15201,78,2356,2017-08-06,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25
16298,79,393,2017-08-06,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2013-09-16
9710,46,3302,2017-08-06,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11
9682,97,242,2017-08-06,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29
14168,27,273,2017-08-06,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23
6774,37,3100,2017-08-06,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20
3182,68,2151,2017-08-06,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20
1574,35,1725,2017-08-06,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14
9180,55,1464,2017-08-06,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1998-12-17
6226,4,65,2017-08-06,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1994-07-12
9135,61,1973,2017-08-06,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2004-01-16
3568,21,2154,2017-08-06,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03
15727,6,2942,2017-08-06,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,1991-11-10
16985,57,1170,2017-08-06,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2015-06-17
9143,46,88,2017-08-06,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20
15152,15,2602,2017-08-06,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07
18926,23,3183,2017-08-06,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02
8512,57,2335,2017-08-06,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-21
3979,54,1616,2017-08-06,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2006-11-10
1223,58,1194,2017-08-06,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18
10505,58,361,2017-08-06,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-05-21
4153,0,428,2017-08-06,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1996-04-05
19447,22,1221,2017-08-06,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1993-05-26
9347,8,3469,2017-08-06,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2014-03-03
11936,85,1554,2017-08-06,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1999-06-23
17950,84,186,2017-08-06,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18
17621,79,709,2017-08-06,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1991-07-10
10859,45,2469,2017-08-06,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1997-02-09
17295,49,488,2017-08-06,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1997-10-04
13295,19,2167,2017-08-06,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08
88,31,1390,2017-08-06,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1993-04-20
16436,69,1169,2017-08-06,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1995-10-24
678,61,626,2017-08-06,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17
6190,0,2919,2017-08-07,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02
14845,28,2197,2017-08-07,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-05
12029,33,2118,2017-08-07,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-19
4822,8,1489,2017-08-07,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-16
14605,52,280,2017-08-07,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2009-04-12
8083,52,1137,2017-08-07,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25
7930,85,2921,2017-08-07,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-02
12088,26,2914,2017-08-07,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1991-08-05
18223,12,1728,2017-08-07,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17
12307,36,330,2017-08-07,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2011-08-29
7200,92,3352,2017-08-07,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-05
10434,19,579,2017-08-07,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08
19065,41,490,2017-08-07,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10
1820,69,2809,2017-08-07,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02
12970,9,3061,2017-08-07,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2005-12-07
17727,0,1136,2017-08-07,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15
10770,90,660,2017-08-07,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19
10731,48,2517,2017-08-07,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2012-06-04
460,21,1201,2017-08-07,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05
6390,49,3180,2017-08-07,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2001-11-25
6213,99,3320,2017-08-07,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01
19624,52,1696,2017-08-07,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-07
13481,36,2598,2017-08-07,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19
9885,17,3150,2017-08-07,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09
18380,66,1611,2017-08-07,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,1996-04-05
16610,1,667,2017-08-07,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2011-01-10
15914,5,379,2017-08-07,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2007-08-04
6287,32,1260,2017-08-07,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22
17651,14,2740,2017-08-07,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2005-12-07
7660,89,2436,2017-08-07,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20
12751,57,310,2017-08-07,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2011-08-24
2418,27,614,2017-08-07,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1991-11-10
8441,77,1290,2017-08-07,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2001-11-25
2209,77,2379,2017-08-07,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2015-08-10
286,56,768,2017-08-07,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1993-07-20
14717,96,1726,2017-08-07,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09
16653,71,761,2017-08-07,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2003-09-10
783,0,2453,2017-08-07,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10
10203,24,186,2017-08-07,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-07
5884,86,1727,2017-08-07,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18
6550,23,3077,2017-08-07,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-04-12
11931,43,936,2017-08-07,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09
8223,59,2572,2017-08-07,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20
2272,44,2762,2017-08-07,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09
15568,82,1643,2017-08-07,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10
15017,76,1411,2017-08-07,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2013-09-16
503,87,2468,2017-08-07,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20
1198,84,690,2017-08-08,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2015-08-02
7132,7,2757,2017-08-08,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28
10742,85,1307,2017-08-08,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1991-07-10
9690,17,1631,2017-08-08,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09
4982,29,3417,2017-08-08,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-22
11462,88,2007,2017-08-08,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2013-06-09
8709,73,232,2017-08-08,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31
10648,82,433,2017-08-08,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10
12851,58,2564,2017-08-08,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18
15688,81,1897,2017-08-08,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10
13554,86,3224,2017-08-08,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07
18477,73,1396,2017-08-08,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31
